topic 0: 
内容	0.013499797321856022
教材	0.011191480793058872
学生	0.00925008300691843
应用	0.009062082506716251
教学	0.008565998636186123
基础	0.007296588737517595
学习	0.007147809024900198
介绍	0.006837771739810705
包括	0.006484726909548044
方法	0.006041138898581266
案例	0.005337479989975691
知识	0.005238636862486601
专业	0.005200419574975967
分析	0.005017376970499754
主要	0.00496034137904644
编写	0.004799335263669491
能力	0.004630639683455229
部分	0.004627473186701536
理论	0.004581231623888016
基本	0.0044800834730267525

topic 1: 
管理	0.012073609977960587
企业	0.009579089470207691
英语	0.007809225469827652
内容	0.005745393224060535
介绍	0.005117191933095455
旅游	0.004804860334843397
教材	0.00476811733096838
学习	0.00465014623478055
创业	0.003836327465251088
服务	0.0037341031711548567
方法	0.0035761017352342606
营销	0.0035737864673137665
包括	0.003415412735193968
基础	0.003377862274646759
进行	0.003209046320989728
知识	0.003148942720144987
投资	0.003130850847810507
产品	0.00309455837123096
词汇	0.003058571368455887
物流	0.002985752187669277

topic 2: 
孩子	0.021510658785700798
故事	0.009186557494103909
阅读	0.008121399208903313
儿童	0.005878433585166931
学习	0.004869617056101561
游戏	0.004657560959458351
读者	0.004384753294289112
世界	0.004105290863662958
内容	0.004020006395876408
宝宝	0.003985891584306955
经典	0.003870813176035881
成长	0.0036542664747685194
系列	0.003651839680969715
知识	0.0034197107888758183
动物	0.0034049195237457752
能力	0.003295807633548975
生活	0.003105522133409977
科学	0.0030270577408373356
图书	0.0028537351172417402
培养	0.0028343265876173973

topic 3: 
内容	0.0034571527503430843
作者	0.003436974249780178
心理学	0.0033938533160835505
中国	0.0030507207848131657
考试	0.002914061537012458
案例	0.002868823241442442
教育	0.002809288213029504
读者	0.0026940666139125824
问题	0.0026380950585007668
没有	0.0025252981577068567
世界	0.0024890750646591187
历史	0.0024749801959842443
心理	0.0024553968105465174
包括	0.0023349900729954243
生活	0.0023205766920000315
成功	0.0022891222033649683
真题	0.00214340235106647
女人	0.0021096759010106325
考生	0.002097422257065773
幸福	0.002060175174847245

topic 4: 
研究	0.021285058930516243
发展	0.01203048974275589
理论	0.009923598729074001
内容	0.007699011825025082
管理	0.006714631337672472
主要	0.006415507290512323
进行	0.00607896177098155
问题	0.005835851654410362
教育	0.005747158546000719
分析	0.00574478367343545
中国	0.005054141860455275
技术	0.004946939647197723
介绍	0.004825161304324865
建设	0.0048179966397583485
方法	0.004657216835767031
实践	0.004629581701010466
我国	0.004568369593471289
包括	0.0044188410975039005
相关	0.004342099651694298
社会	0.0041879708878695965

topic 5: 
中国	0.027559762820601463
文化	0.014245707541704178
文学	0.010184240527451038
历史	0.01014671940356493
研究	0.010025189258158207
作者	0.005497967358678579
发展	0.0044006407260894775
社会	0.004054273944348097
作品	0.003839607583358884
小说	0.0037419309373944998
艺术	0.003570884233340621
传统	0.00340624013915658
内容	0.0033335827756673098
思想	0.0032275603152811527
进行	0.0029989893082529306
重要	0.002967145061120391
当代	0.0029534592758864164
主要	0.0029156492091715336
包括	0.0028982318472117186
学术	0.0028640946839004755

topic 6: 
实验	0.01681409403681755
汽车	0.009670798666775227
内容	0.00932005513459444
技术	0.008318127132952213
教材	0.0070687937550246716
包括	0.006477316841483116
主要	0.00570296123623848
专业	0.005576546769589186
介绍	0.005532834213227034
维修	0.005393567029386759
建筑	0.004875845275819302
基础	0.004751516971737146
技能	0.004680621437728405
电子	0.004674926400184631
标准	0.00453596655279398
系统	0.004329495131969452
工作	0.004261873196810484
电路	0.004007386509329081
职业	0.0037929625250399113
进行	0.003743130946531892

topic 7: 
技术	0.01516251266002655
工程	0.013845851644873619
内容	0.007172234822064638
系统	0.0067571066319942474
施工	0.006710120011121035
专业	0.006506016943603754
应用	0.00635079899802804
建筑	0.006044498644769192
考试	0.0054786731489002705
包括	0.0048570455983281136
管理	0.004750250373035669
主要	0.004674393218010664
介绍	0.0046740262769162655
阅读	0.0044237226247787476
相关	0.004203154239803553
教材	0.003963418770581484
方法	0.003706758376210928
检测	0.003636990673840046
基础	0.0036311447620391846
安全	0.0033692126162350178

topic 8: 
设计	0.024635780602693558
技术	0.010888434015214443
介绍	0.008534042164683342
内容	0.006209809333086014
读者	0.0060400888323783875
系统	0.005658731330186129
应用	0.005163994152098894
学习	0.005057475529611111
开发	0.005037303548306227
进行	0.004771480802446604
方法	0.0045777251943945885
基础	0.004332055803388357
案例	0.004102411679923534
专业	0.0040421332232654095
主要	0.0035235637333244085
包括	0.003394058905541897
加工	0.003167044371366501
艺术	0.0030260607600212097
故事	0.0028635619673877954
教学	0.0028164146933704615

topic 9: 
作品	0.008980011567473412
生活	0.008878092281520367
散文	0.007190914358943701
故事	0.007160330191254616
作者	0.006879596970975399
人生	0.005750836804509163
经典	0.00553080765530467
读者	0.00495689595118165
世界	0.004881174769252539
阅读	0.003904562210664153
诗歌	0.0036656225565820932
作家	0.0036383774131536484
收录	0.0032912511378526688
小说	0.003181405831128359
文字	0.0030082380399107933
生命	0.0027682092040777206
内容	0.0026922773104161024
名家	0.002599673345685005
诗人	0.002519749803468585
创作	0.0024790698662400246

